id,Response
381201,0.0037186029736230174
381202,0.7591419231616326
381203,0.8689374654287839
381204,0.41471226156658153
381205,0.0013589239293147408
381206,0.35732346132517506
381207,0.0022627374809523725
381208,0.16760524196689416
381209,0.0007164763645580592
381210,0.6072862914032964
381211,0.00038658097737293424
381212,0.7920527724943001
381213,0.7327676290209023
381214,0.5951454870437513
381215,0.3826612207107505
381216,0.3961978194582129
381217,0.0013495286960908078
381218,0.7612923619703535
381219,0.5796450269899283
381220,0.010305035806364896
381221,0.7669921484970565
381222,0.0022462267592503675
381223,0.0029304527278002936
381224,0.3916056479211056
381225,0.8167721416868197
381226,0.7972696089534888
381227,0.7783495493426319
381228,0.19173176933331662
381229,0.6811624984008802
381230,0.0014902322602408785
381231,0.0010252699573629754
381232,0.7989068108059485
381233,0.0018946839805525834
381234,0.7669391229866006
381235,0.002717157521214626
381236,0.48866200908458285
381237,0.002560010047483111
381238,0.002246004694091207
381239,0.0009553186707040711
381240,0.0011420837592995548
381241,0.7209940562514463
381242,0.0023669089585167916
381243,0.0032923680608523227
381244,0.48798083939624626
381245,0.0009920609642700856
381246,0.7372536043542602
381247,0.8185379404110339
381248,0.0014794039767612676
381249,0.4208983361713468
381250,0.003840534784807935
381251,0.007627420155873913
381252,0.0035549054308540618
381253,0.002613160816380972
381254,0.001378795833801203
381255,0.6392375025551709
381256,0.7963815587674415
381257,0.0018232762132137014
381258,0.020277619847220048
381259,0.5882128858226782
381260,0.19272807601183395
381261,0.766178249247427
381262,0.7981744752054555
381263,0.00237241642195451
381264,0.7777191767535474
381265,0.48039569755418593
381266,0.002794402979742674
381267,0.0007185336558395103
381268,0.0012452639545983784
381269,0.4626922550035279
381270,0.4401109808875876
381271,0.5935673182507694
381272,0.0033482888282736025
381273,0.0007169510700177686
381274,0.001986926413302716
381275,0.015910884366669757
381276,0.3773402476711875
381277,0.005830470022206526
381278,0.6401195696043681
381279,0.8044775723354763
381280,0.0019679093945255467
381281,0.29868985928385233
381282,0.0014636195100567924
381283,0.0035810288492504638
381284,0.7185168225141073
381285,0.0015789322668910695
381286,0.0009992173388001732
381287,0.010366274154631639
381288,0.695514018673323
381289,0.7770382206962726
381290,0.7769687352541061
381291,0.5000361772756013
381292,0.5747366663727296
381293,0.0008303222363126635
381294,0.4697496253478157
381295,0.003764878107545107
381296,0.8526707753510014
381297,0.0017995497969474842
381298,0.0037001135027836768
381299,0.002696362031508864
381300,0.14042812930518137
381301,0.5762709737471892
381302,0.001632912616087937
381303,0.0013421067791614886
381304,0.0012993424465226257
381305,0.22212735149382948
381306,0.7619307238965272
381307,0.0015439395408092871
381308,0.7717240229142236
381309,0.0018102284732431065
381310,0.7864485732358631
381311,0.0010819445239554457
381312,0.0021179951493284963
381313,0.804363056778299
381314,0.11123745499716023
381315,0.0010580810534966617
381316,0.7734882010228384
381317,0.20554900736170004
381318,0.7505519711128854
381319,0.00423294094662122
381320,0.4076488617272931
381321,0.761811053299782
381322,0.5339455669055572
381323,0.08438572591772836
381324,0.0014015653882027926
381325,0.6473589397154809
381326,0.004089222733034269
381327,0.3863533158442007
381328,0.0029163419745850652
381329,0.5357786643114401
381330,0.004306807401861139
381331,0.6953646419050247
381332,0.009813743855861153
381333,0.0015295927166468371
381334,0.0032973169705082486
381335,0.002746451697011401
381336,0.0043831265465299135
381337,0.0034016053125212596
381338,0.697003454538114
381339,0.23855171732015196
381340,0.004527930542508241
381341,0.004123227877872688
381342,0.0014138398524362612
381343,0.0015182064663717143
381344,0.7999757117288845
381345,0.001926144713561559
381346,0.1316495871030927
381347,0.7129087245529648
381348,0.013098106291618596
381349,0.0011711130076328792
381350,0.002901615485561167
381351,0.752246936740752
381352,0.0033394299734127424
381353,0.6477659403509178
381354,0.002004342458441695
381355,0.0024155067493653
381356,0.0012815103148300264
381357,0.0012108793840227548
381358,0.0027923302888564787
381359,0.6705939964210772
381360,0.5093824359589475
381361,0.0023007973421209217
381362,0.1831256321497685
381363,0.11141089471878957
381364,0.0021798394950149763
381365,0.8370202902066634
381366,0.7385528818380301
381367,0.5051336346253062
381368,0.003946386344711835
381369,0.8341595200443387
381370,0.0035668686157385495
381371,0.6864644882413745
381372,0.63879430143146
381373,0.0012920532719078704
381374,0.6279953258707287
381375,0.0017115428897674053
381376,0.7400406085070613
381377,0.05530439817563924
381378,0.7540535355528417
381379,0.4353203874119201
381380,0.002018863026185268
381381,0.7745704716280957
381382,0.7805712753299081
381383,0.0022861056859224786
381384,0.783980221393229
381385,0.47954533465002824
381386,0.6383447873134366
381387,0.7736885409606253
381388,0.7781642074456949
381389,0.6770464435600219
381390,0.5058221835685667
381391,0.6603214892470922
381392,0.7654253927465738
381393,0.0010864470272909708
381394,0.003150693499316262
381395,0.2963743637592098
381396,0.0016728747387712033
381397,0.004704145071613958
381398,0.0014550794365340966
381399,0.0009145782376440873
381400,0.01008920460762974
381401,0.16246089984272974
381402,0.7066471213591508
381403,0.007973433431403639
381404,0.21061908232197454
381405,0.6697539243953675
381406,0.8853522093370974
381407,0.8049853783361486
381408,0.5036337926724846
381409,0.13343266597267797
381410,0.0028769300013827053
381411,0.5235379366414421
381412,0.3241620668074386
381413,0.42779579192747036
381414,0.6569099521367935
381415,0.020877203413477815
381416,0.0011928598373342348
381417,0.7670626658598632
381418,0.0015286986541971272
381419,0.0035685191898394437
381420,0.0023631561068979557
381421,0.7206130957528385
381422,0.4675030267342327
381423,0.7657746023033435
381424,0.005240119370853623
381425,0.8109328572474213
381426,0.05301347154640894
381427,0.0017106827935450767
381428,0.528593102132606
381429,0.7792681795761046
381430,0.6360775728314911
381431,0.2714947812101148
381432,0.6624587315603593
381433,0.7592802089102022
381434,0.0030844369130973333
381435,0.623462441402046
381436,0.7152627169475573
381437,0.5847789117798701
381438,0.8128722674256126
381439,0.6626236351099644
381440,0.0032522381428702935
381441,0.6152768860111566
381442,0.7970440119620276
381443,0.3741774585314842
381444,0.0009240654062962829
381445,0.0007028634117220118
381446,0.8198892966314306
381447,0.45631396042610944
381448,0.001475816568715893
381449,0.31980073392003877
381450,0.7982686607252625
381451,0.003373215534639322
381452,0.8026591231629613
381453,0.0032438577202639337
381454,0.25472758013337726
381455,0.35603038960103234
381456,0.45220946741981405
381457,0.4379433345395804
381458,0.0007657657469813531
381459,0.0024386387646060884
381460,0.0012092030808063033
381461,0.0014505772074041177
381462,0.004787990472747356
381463,0.7769840800294354
381464,0.41286972443704134
381465,0.7330883701727301
381466,0.004080138689426672
381467,0.2233812240082235
381468,0.002243212120154731
381469,0.6031324648975251
381470,0.6495631843320051
381471,0.21869308233170154
381472,0.7415600145138557
381473,0.729916092743493
381474,0.003145425257730833
381475,0.8276007353497341
381476,0.5219674404097541
381477,0.011658253666656413
381478,0.005435875239547663
381479,0.8203610563951912
381480,0.001611526038551727
381481,0.7999918162679781
381482,0.751919670848129
381483,0.0026682920245475945
381484,0.21389410988598398
381485,0.46069957527547245
381486,0.0016681557979159605
381487,0.1898686969110623
381488,0.009013336706962265
381489,0.7661392389732103
381490,0.7433962801281874
381491,0.7376505749382646
381492,0.8647597259395385
381493,0.0037897748362654606
381494,0.0016651437477113481
381495,0.0022244322297549795
381496,0.7020018017976082
381497,0.0035486051010499803
381498,0.004948716183103353
381499,0.463384353465852
381500,0.0944504720296601
381501,0.8077893774632021
381502,0.0010106889238951683
381503,0.0025367067756489406
381504,0.0018284627604550619
381505,0.001709690444937639
381506,0.0020375735980780285
381507,0.761508906102264
381508,0.004166546391727278
381509,0.7092301930784788
381510,0.7592334700748862
381511,0.7577900458404674
381512,0.004089494146907446
381513,0.7811972324281814
381514,0.8516120483089112
381515,0.786947534326648
381516,0.0017844674183318872
381517,0.7565646888857486
381518,0.6030171601250688
381519,0.7953170296037946
381520,0.7813694484955092
381521,0.7856064355894454
381522,0.0013126987914070093
381523,0.003056953133212126
381524,0.7143784100913874
381525,0.0019893012825134134
381526,0.0022001757789251552
381527,0.0019870991449155357
381528,0.022479416824614403
381529,0.0011273916516803483
381530,0.7423510071047706
381531,0.7545118562331552
381532,0.3690035678684156
381533,0.0017482441297237946
381534,0.0024173302732627164
381535,0.7972405364838263
381536,0.7110212816622073
381537,0.8655930984856555
381538,0.6855500258058813
381539,0.7614707802971361
381540,0.0017796401382316014
381541,0.001333678402846109
381542,0.536828647037016
381543,0.8166327737457072
381544,0.015079859940351537
381545,0.001716592870573373
381546,0.8733950718128879
381547,0.7837668057045742
381548,0.7247545455755166
381549,0.724825995141061
381550,0.0036331242709193223
381551,0.810340570480609
381552,0.39916063198896135
381553,0.004485736796947272
381554,0.5771309647967955
381555,0.0012589027789080124
381556,0.6013977570821165
381557,0.18668917322876016
381558,0.011379014423097333
381559,0.12137926387008671
381560,0.8456567065779392
381561,0.0022954600092354492
381562,0.0017169745861792735
381563,0.4040837941239058
381564,0.013821592935713627
381565,0.47545976593744677
381566,0.0022152055441370918
381567,0.0026492104648397153
381568,0.5411219582296581
381569,0.002553266744409507
381570,0.6331133384723918
381571,0.000802046034607444
381572,0.14735614110054018
381573,0.5628728588722851
381574,0.23711645886999033
381575,0.005762257666939923
381576,0.7124932848623216
381577,0.0019946277965937655
381578,0.6096577058757863
381579,0.27996729623435684
381580,0.0046086989177472615
381581,0.0021659284256610486
381582,0.0013863421658865593
381583,0.001989045820189004
381584,0.4183361166734768
381585,0.001266079879799968
381586,0.5558313957098304
381587,0.4929865656496509
381588,0.7321721570993915
381589,0.00236253731536269
381590,0.06807655281270285
381591,0.6683074815942999
381592,0.4568655914901322
381593,0.7552497511245928
381594,0.009684551049444143
381595,0.007288432841267762
381596,0.8366594019188072
381597,0.8081428059967012
381598,0.6961027857036277
381599,0.0038069613682252465
381600,0.0029306595629541637
381601,0.0032578627948984
381602,0.0014750634043508384
381603,0.609432160555852
381604,0.7757380673452724
381605,0.0012356741821408748
381606,0.7360003661516212
381607,0.7497538790048861
381608,0.5515341614414813
381609,0.6126727439881838
381610,0.0012476543878084927
381611,0.48241895191156087
381612,0.5795395050677979
381613,0.0013902792598559984
381614,0.7158462820548799
381615,0.17710933817405683
381616,0.0023110915653739
381617,0.13726310031870945
381618,0.0019016702209385694
381619,0.4549243773782189
381620,0.6057573027847728
381621,0.006514955334175087
381622,0.0007355603549488226
381623,0.7395438469092694
381624,0.0035280100087542437
381625,0.0012777379699522088
381626,0.0030619146837811036
381627,0.0010329121873101459
381628,0.6714385179967836
381629,0.7317708488381903
381630,0.44864024082043574
381631,0.0009188344406787911
381632,0.7068473752557876
381633,0.7588726954732368
381634,0.0019174340426647229
381635,0.7913421199795417
381636,0.687991854815975
381637,0.0023243639447584298
381638,0.0017506258161876294
381639,0.4868971195278271
381640,0.614512318516791
381641,0.7980026081957498
381642,0.0018576040427339426
381643,0.003302025254203714
381644,0.004840740304452506
381645,0.4110384019159274
381646,0.7380023545028238
381647,0.728161280241954
381648,0.7486245845763226
381649,0.12015597397828283
381650,0.18323961244025927
381651,0.0015709617157611967
381652,0.003417418045990612
381653,0.3620145384143491
381654,0.8001996010949345
381655,0.000629913393612848
381656,0.7530187458743236
381657,0.703865084523717
381658,0.0025344739442735953
381659,0.0024133165856484785
381660,0.0019629446857389655
381661,0.010071460731903055
381662,0.006534314880547375
381663,0.03938223282850994
381664,0.5722815829846871
381665,0.7889068503436565
381666,0.16134343884258537
381667,0.4369188420020867
381668,0.7607497414219976
381669,0.0012396923998091128
381670,0.775379096990828
381671,0.39677146452780554
381672,0.7880289334344958
381673,0.8539371951801367
381674,0.12330301113233472
381675,0.13157567779764587
381676,0.7967058082874591
381677,0.5261180951449383
381678,0.0022431757069209498
381679,0.007418889085451556
381680,0.0021439759455541448
381681,0.8109104714669115
381682,0.6768491353664556
381683,0.7954401201882921
381684,0.00267827758187014
381685,0.6876088976942466
381686,0.001092653974093814
381687,0.5872396464162767
381688,0.008994559705743865
381689,0.7876143247675274
381690,0.7528957097203925
381691,0.14471394668012133
381692,0.001639354862218849
381693,0.7793309114840166
381694,0.0025149225656688743
381695,0.0010369996839564377
381696,0.002160603692571055
381697,0.7172497578034442
381698,0.10264318247670631
381699,0.5108807793928161
381700,0.0015446120294856343
381701,0.8135386533848968
381702,0.7346972811814585
381703,0.004038827992147967
381704,0.004459379324005317
381705,0.6204034821893211
381706,0.3917178901405206
381707,0.0018822302816666123
381708,0.00566965740485688
381709,0.0021671068924566522
381710,0.7504668198646262
381711,0.0017628781687621295
381712,0.16037751599805095
381713,0.1461886835577459
381714,0.0013647369522318893
381715,0.5950228882462865
381716,0.6026521465354103
381717,0.0022926522418491714
381718,0.7552727706281956
381719,0.0027488080435799237
381720,0.008425390811454186
381721,0.003480096453388914
381722,0.7625948391110545
381723,0.5704893668640195
381724,0.6951878772789952
381725,0.04837829453346461
381726,0.7021219386356528
381727,0.5595163688805961
381728,0.7830080252775538
381729,0.0010015548214854536
381730,0.7667638457039906
381731,0.0027189600460805334
381732,0.004534302438030046
381733,0.7821528278198359
381734,0.4201894136678599
381735,0.001749301775132945
381736,0.0021584844003819893
381737,0.5957862017901385
381738,0.5080581392212907
381739,0.0021116884217607305
381740,0.825482973341039
381741,0.8244532769225669
381742,0.003702978143714772
381743,0.09248169242392903
381744,0.005090010101464155
381745,0.0016918896895628845
381746,0.001960776579656431
381747,0.0012063628104099187
381748,0.0013579035900344698
381749,0.2881933410884722
381750,0.30000085776264523
381751,0.049154259695056726
381752,0.6369123160389246
381753,0.0019364515540623343
381754,0.6477327774861776
381755,0.7930310905601655
381756,0.0024721393990232406
381757,0.003844975453430847
381758,0.0012657333586397843
381759,0.6802636144928006
381760,0.0014832313507677792
381761,0.4942748279109452
381762,0.006412933675821371
381763,0.002805679221641497
381764,0.23547576932619133
381765,0.8051990762883194
381766,0.14346395644052992
381767,0.8440417433110451
381768,0.7405767994683976
381769,0.001086118930383645
381770,0.7253997969227586
381771,0.7060186066062414
381772,0.8441617453686937
381773,0.0007497059923755008
381774,0.004871283010745812
381775,0.003821098473863138
381776,0.005769347103059094
381777,0.601777052114469
381778,0.7011698887196439
381779,0.0020722886303001027
381780,0.0007942114738008334
381781,0.41043153627609313
381782,0.0022059495343743143
381783,0.0037830021065426273
381784,0.003353938522124993
381785,0.0010748008329875822
381786,0.766514766075717
381787,0.7409792348767508
381788,0.6956033959322652
381789,0.4786497701461105
381790,0.7556206371087418
381791,0.8077497392344319
381792,0.3672792641295676
381793,0.0025928641221238807
381794,0.7120962529557767
381795,0.6115388658155047
381796,0.40692223649246007
381797,0.7736664450959181
381798,0.5743997939277606
381799,0.0011646067118341184
381800,0.004703938038400763
381801,0.7749717429518059
381802,0.0018187972203646085
381803,0.003988303597655361
381804,0.755512415517574
381805,0.0013884677825546316
381806,0.0019897138087777186
381807,0.008895174512750494
381808,0.00102759621226376
381809,0.8034850187216624
381810,0.005873233206752181
381811,0.7867335092677562
381812,0.4838967658334872
381813,0.4441852957074316
381814,0.843151889652993
381815,0.002023860420687784
381816,0.6800957214136656
381817,0.002869159056863052
381818,0.004657149374592906
381819,0.003050081476846421
381820,0.0018483253820262523
381821,0.041007524012341166
381822,0.002670738133964686
381823,0.13249170088838394
381824,0.001831345265236561
381825,0.1533376316395252
381826,0.002352456062016715
381827,0.0038066056472890256
381828,0.3557326245177376
381829,0.6547772379736515
381830,0.6270752579558901
381831,0.0016275377760166612
381832,0.0018199081990026493
381833,0.0037784408539971747
381834,0.7910863770529872
381835,0.0032121066324236093
381836,0.6543394999102523
381837,0.7599342361292121
381838,0.0019660282231524486
381839,0.007023492529828631
381840,0.002117365384091341
381841,0.0016001532623751036
381842,0.0019776673274132395
381843,0.0008401590495671001
381844,0.7436364880447518
381845,0.7515976710011406
381846,0.004198468347235414
381847,0.001807423884616845
381848,0.0036723683228181907
381849,0.028908486144983585
381850,0.005096190142836721
381851,0.003941922244350829
381852,0.6243748605360671
381853,0.049936382479017376
381854,0.0019795831317733982
381855,0.8025852650569475
381856,0.002647603781913092
381857,0.0021872288860549094
381858,0.010649801743482649
381859,0.4390593299040567
381860,0.0019319889539525631
381861,0.5205215345196706
381862,0.8080500862155696
381863,0.40107989503220154
381864,0.0008291975085866727
381865,0.004139885971596938
381866,0.7557613756033611
381867,0.003753356913822054
381868,0.002556794681485191
381869,0.0010889670486988019
381870,0.13365824667057963
381871,0.0008987673805978585
381872,0.004696958182768939
381873,0.0022602011821444023
381874,0.6399725572110364
381875,0.6166370901285375
381876,0.0020905017101917156
381877,0.28207344056727074
381878,0.5309810952918931
381879,0.004362647686475904
381880,0.002044732990607367
381881,0.00528577184099915
381882,0.0019893882919147727
381883,0.48781419663161607
381884,0.2858709225124457
381885,0.7378861220467677
381886,0.7652604913427367
381887,0.002127773573047649
381888,0.004662833693869349
381889,0.002308908136194257
381890,0.005239334745093702
381891,0.07636359942792426
381892,0.002004863476793771
381893,0.0015344863723592648
381894,0.0014657700791834427
381895,0.020292235402586338
381896,0.6139354509557895
381897,0.01701461242991129
381898,0.6323184026207775
381899,0.3745458346459502
381900,0.7568220049526032
381901,0.13456831005136624
381902,0.5380754291507156
381903,0.0026083423050258384
381904,0.5218514882835418
381905,0.6996997600273532
381906,0.30779068767520246
381907,0.505983925500211
381908,0.8219090841994392
381909,0.40925824442233893
381910,0.6911992609784685
381911,0.0025227145512681324
381912,0.7734083566293628
381913,0.0013245292026758065
381914,0.3733539841718922
381915,0.781581239793603
381916,0.07287026907549227
381917,0.0029792349861897578
381918,0.001295291557638193
381919,0.7729266695622656
381920,0.3208554350799235
381921,0.649371136566105
381922,0.00393290978048224
381923,0.21208625598415679
381924,0.48357391364505026
381925,0.004632705451196089
381926,0.19044766173683375
381927,0.5359494844041919
381928,0.2647555184554013
381929,0.0012770318468961295
381930,0.001969541918513571
381931,0.0015991463287387485
381932,0.6707098507217302
381933,0.006547840010896794
381934,0.15305715995914668
381935,0.8369982586004049
381936,0.7732187787881198
381937,0.005112474107412035
381938,0.4039707761052992
381939,0.0017494575284467614
381940,0.30766801750203865
381941,0.0018310936946370874
381942,0.0033165261117814615
381943,0.6596927658555726
381944,0.04472904910198115
381945,0.0013522317807401968
381946,0.0020843714268127906
381947,0.0017277783100118264
381948,0.001307757743651109
381949,0.008874843420174219
381950,0.7737408750492643
381951,0.4438353347057268
381952,0.0015624566830460896
381953,0.6172959473017406
381954,0.018718193627071875
381955,0.8162805794917946
381956,0.001967816052533874
381957,0.6537735291778998
381958,0.6555117449328105
381959,0.7658455126581946
381960,0.35228736386116144
381961,0.005279476471407355
381962,0.35841081711449646
381963,0.004175308356862911
381964,0.0014089358903887832
381965,0.005415703057821463
381966,0.0015681201016810354
381967,0.6885625528526258
381968,0.720393374358929
381969,0.003009703283396015
381970,0.003022677175540187
381971,0.001449905512927722
381972,0.7299702046965197
381973,0.0038904504622615343
381974,0.0030440016400005406
381975,0.003475919543223067
381976,0.0018670220284140659
381977,0.7967716725407468
381978,0.0015396953706709486
381979,0.0016722835230824613
381980,0.8146407037888835
381981,0.6652989177366369
381982,0.002186773420889876
381983,0.006820103322659809
381984,0.705507914774773
381985,0.0032073235200042374
381986,0.011244851482799295
381987,0.6937011920801199
381988,0.0014154500508569545
381989,0.553928799883447
381990,0.002737361486128256
381991,0.003383592846906204
381992,0.0035048840237590154
381993,0.738831885712387
381994,0.0037502024911606276
381995,0.0008693875167503454
381996,0.004080297769249274
381997,0.005665610740609255
381998,0.00246194803642387
381999,0.7370198902266283
382000,0.7502203155833566
382001,0.06615524510760806
382002,0.628552341318635
382003,0.8022362979235513
382004,0.002985066009024009
382005,0.8630752661214461
382006,0.40005046270046113
382007,0.004422542166809303
382008,0.057249200839808556
382009,0.00270924482014852
382010,0.7497432948837622
382011,0.008627295014133963
382012,0.005213591843150333
382013,0.8029496760480344
382014,0.19133711505353435
382015,0.7115434093151526
382016,0.2705792123149987
382017,0.8654597199684246
382018,0.7943111574155288
382019,0.10275198075535538
382020,0.2526343056129026
382021,0.8139941435757907
382022,0.3239748236761488
382023,0.37702503325064746
382024,0.7687581973789314
382025,0.0040606861480479714
382026,0.0017657960973898675
382027,0.0014553913437403447
382028,0.001409239541931256
382029,0.6028022218110228
382030,0.7297636094033425
382031,0.39379742317364663
382032,0.7292370144604515
382033,0.7953367954160275
382034,0.6601500365574307
382035,0.8147421944233352
382036,0.0012895911532438476
382037,0.0005332220061464772
382038,0.0004936608782502125
382039,0.001373852570555361
382040,0.7189338547782189
382041,0.6913249300407095
382042,0.7550353998457167
382043,0.003045554755848955
382044,0.002059926791393468
382045,0.005376523234720309
382046,0.47124580530198124
382047,0.1893322740379203
382048,0.001967331400124603
382049,0.0020440094229916437
382050,0.01988685536508069
382051,0.0010088355977861234
382052,0.004978492643757636
382053,0.001353704179196311
382054,0.001814090490123106
382055,0.012574630382146157
382056,0.0030997510514151794
382057,0.6300220643656572
382058,0.7868970674644575
382059,0.48782433011879767
382060,0.0012804606162951288
382061,0.5711621359416348
382062,0.004013836478008463
382063,0.7148308555866608
382064,0.4357671833892635
382065,0.1065616338616873
382066,0.00531856934321345
382067,0.4985283413450001
382068,0.742514771828717
382069,0.2287268980618909
382070,0.4544873256323121
382071,0.0023683517984792388
382072,0.003490442307576418
382073,0.0054264697994903625
382074,0.0025217298180860463
382075,0.5980888161856787
382076,0.0008855435069852267
382077,0.7578460012282372
382078,0.5887234753451617
382079,0.0009458331231709784
382080,0.7952111332617934
382081,0.685660690573216
382082,0.005849815575437187
382083,0.7883270341370274
382084,0.7257431013575965
382085,0.8646104348380976
382086,0.8036122322595597
382087,0.0022726001980355134
382088,0.6452193174754548
382089,0.6484480650325337
382090,0.4318470203014404
382091,0.0017885514218690386
382092,0.0017537032848520295
382093,0.72669270989497
382094,0.4918773086731412
382095,0.0013696850638859972
382096,0.7633779404486141
382097,0.8078544316574886
382098,0.5973683254823493
382099,0.7637253409550085
382100,0.7636762585032294
382101,0.6551089082392304
382102,0.6055033026774129
382103,0.31858462346090494
382104,0.002412067736510192
382105,0.7210418369779563
382106,0.6870209516916266
382107,0.002807833178250519
382108,0.002021750368819003
382109,0.7021404490211773
382110,0.0008659301364330375
382111,0.001839735746808201
382112,0.6954665937409008
382113,0.0025682435530153106
382114,0.0008821095217228295
382115,0.0012664940140138601
382116,0.8125066769504776
382117,0.0020605508297529386
382118,0.22383972035915636
382119,0.000999214850579661
382120,0.87077362275012
382121,0.7448913367398335
382122,0.806179269803796
382123,0.002631060049236838
382124,0.0008919926239551552
382125,0.0009758729473607873
382126,0.001190154409185566
382127,0.0008259830642698633
382128,0.7772702174958679
382129,0.6550989902665034
382130,0.8235717743141143
382131,0.7763728436348334
382132,0.8088190682888505
382133,0.003291890399859328
382134,0.0029556809909023233
382135,0.0011089463030607013
382136,0.758123857350038
382137,0.0006398173999382006
382138,0.002148051448461901
382139,0.0010846192911642763
382140,0.0023814282580315485
382141,0.0018735556866972894
382142,0.0020603109086793163
382143,0.0028588485333176194
382144,0.002469988314567256
382145,0.021354549960082327
382146,0.6783928754030366
382147,0.0024900552282689087
382148,0.0028123062086115327
382149,0.6609453577200552
382150,0.28540170986846314
382151,0.763239565017235
382152,0.39235134311968406
382153,0.5878319457297204
382154,0.0022677284653629106
382155,0.00092482745535926
382156,0.05822220857875832
382157,0.0009024740915358262
382158,0.002384134708527826
382159,0.6738649284501693
382160,0.8382027742769187
382161,0.0014244678814603977
382162,0.5747682484309451
382163,0.6427141331865159
382164,0.011578453948005933
382165,0.3663142209475441
382166,0.6384453200297637
382167,0.07069909061404647
382168,0.25050276179596154
382169,0.8083850989806605
382170,0.0019896408058973666
382171,0.0038706534176122767
382172,0.0012970276870528335
382173,0.6382894803662538
382174,0.004677249007309459
382175,0.07561187134746143
382176,0.0010637547032028634
382177,0.000873456840884974
382178,0.5480223410629527
382179,0.7234642171583963
382180,0.0013086600518812186
382181,0.005216768784465159
382182,0.056477274846325726
382183,0.0010083945211943667
382184,0.604580656713717
382185,0.12625101588128962
382186,0.6497396089334796
382187,0.004445379148849315
382188,0.48186874382922035
382189,0.000907186322381223
382190,0.8346155811132346
382191,0.060111855716939756
382192,0.16468791861333174
382193,0.003799435988957238
382194,0.06316305639688503
382195,0.0022981316315611937
382196,0.0015671272043542202
382197,0.0027774668661598354
382198,0.052949189248114294
382199,0.1558811056930483
382200,0.004673311399611013
382201,0.0009788672354226426
382202,0.76884342989217
382203,0.6700574595738088
382204,0.002002945019840095
382205,0.11627651345795388
382206,0.0019515979408459715
382207,0.0012148656473136392
382208,0.679790715431284
382209,0.003395931600527239
382210,0.3713421670648538
382211,0.00037048306193026984
382212,0.004156211938650139
382213,0.0016222032449936619
382214,0.0038417632025958457
382215,0.7688935299797361
382216,0.7729019880900582
382217,0.0024934675440907894
382218,0.0018776660484230892
382219,0.005257569354844773
382220,0.050117125520218714
382221,0.8411844445439013
382222,0.001784451545299204
382223,0.0026178891642719675
382224,0.001431911649378751
382225,0.6134315613229445
382226,0.7926330750283248
382227,0.8004872853533087
382228,0.56836918940664
382229,0.004599457853995132
382230,0.32191007903577157
382231,0.0035062898762159146
382232,0.8446619919631589
382233,0.81880300757722
382234,0.0008890893040207332
382235,0.7919073064305417
382236,0.08976118953320857
382237,0.7130839297293758
382238,0.0015460164594616993
382239,0.0015062917860275498
382240,0.3808445945293678
382241,0.8306376986696383
382242,0.0897197025693398
382243,0.0007267644553046269
382244,0.004212912813834039
382245,0.7801452343228616
382246,0.6675694140562372
382247,0.7306260691596267
382248,0.02081445214916693
382249,0.16614207034493242
382250,0.8434705609698528
382251,0.3763344571247025
382252,0.694358840911551
382253,0.659222860865521
382254,0.0008754716108227344
382255,0.002486673609564767
